[0. 0. 0. 0.],[0. 0. 0. 0.],[ 2.5936837  21.17555688 52.45332096 13.60819528],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[-0.16244041  0.          0.          0.        ],[0. 0. 0. 0.]
[0. 0. 0. 0.],[ 78.48137168 118.26802325  80.52863346  81.10801772],[15.26540186  2.68856878 34.63515391 76.72874738],[0. 0. 0. 0.]
[0. 0. 0. 0.],[4.57804168 0.         0.         0.        ],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[ 5.96618037 20.95634091 28.64886016  7.13075366],[1.33       1.32192743 4.77091943 0.22225135],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[-0.90732044  2.91316715 17.88459802  7.85960595],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[ 61.88919334  34.90030292  51.14157096 127.80511468]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[141.15051099 145.29137846 169.20516614 145.77936688]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[134.19730922 137.0742102  155.38115894 137.18185294]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[ 47.31875733  78.69124505  95.43461348 122.12075327]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[ 41.52076831  70.63672202 137.76004213  96.19307984]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[127.10920187 133.47831641 160.11591682 140.63266612]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[109.08090326 127.58821818 153.33239913 129.27131421]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[ 52.88829702  89.96413825 138.15446434 111.12128356]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[41.56518604 39.29589914 85.87655754 54.50929007]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[ 78.24587449 110.21782618 142.76202096 113.50308508]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[ 9.83636644 14.58086887 54.63071401 12.92512311]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[ 1.71935659  6.87161246  0.         43.33948765]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[ 30.82131246  44.09986535 123.06350241  71.17840885]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[-0.05284547  0.         28.28373835 -0.86548302]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[-2.09       -1.77036899 50.48383119  7.16000003]
[0. 0. 0. 0.],[0. 0. 0. 0.],[118.55149385 148.90239362 138.39593478 131.17095625],[ 22.26744803  66.14269777 123.53793965  64.39031844]
[0. 0. 0. 0.],[0. 0. 0. 0.],[124.04436778 153.80269314 135.75056159 126.45613198],[ 79.54459112 106.13358496 132.41411363 137.6216341 ]
[0. 0. 0. 0.],[0. 0. 0. 0.],[ 67.62325769 124.97248244  95.43593537  72.99916819],[  7.14984295  26.15096861 103.04738431  50.94884922]
[0. 0. 0. 0.],[0. 0. 0. 0.],[26.82296163  7.74072466  5.65453819 36.98697278],[ 0.93922841 -2.7223089  14.70710182 59.32049351]
[0. 0. 0. 0.],[ 91.74408868 111.64088471 132.73920556 100.38027946],[ 76.65683657  80.19472327 119.58874628  92.85834372],[ 7.22703117  2.27031871 45.71519093 78.14448077]
[0. 0. 0. 0.],[0. 0. 0. 0.],[26.28442574 20.66727244  4.04901679  1.7849569 ],[ 3.22821666 19.59385389 53.9761534  17.9156671 ]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[ 0.         -0.76        2.1506834   4.08629846]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[-1.3         0.          3.08286299  0.        ]
[0. 0. 0. 0.],[ 81.24279634 134.32272003 114.06206923 109.12911487],[15.33302892 10.32301564 42.48749831 10.08382293],[-1.28990434 -0.50175369  8.44428407 25.05346315]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0.         8.22046089 0.         0.        ],[-1.3         0.          0.         12.50916945]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[-2.47        0.          4.87201602 -0.27511325]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[ 0.          0.          3.62588379 -1.1       ]
[0. 0. 0. 0.],[  4.31707674  38.57757646 102.88211049  59.16738922],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[110.54056566 147.68511241 133.55446112 126.99987545],[ 5.43113043 27.08528531 31.82042    14.45584955]
[0. 0. 0. 0.],[0. 0. 0. 0.],[112.30519977 136.57077397 143.80736228 125.99591055],[ 17.01902752  71.4181858   83.17741032 115.09540419]
[0. 0. 0. 0.],[0. 0. 0. 0.],[ 7.44108571 30.7257064   1.47607416 15.83087949],[ 1.8378025  -0.03445887 31.39497437  3.4798029 ]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[-0.60752247 -3.39382422 32.22721401  9.3746925 ]
[0. 0. 0. 0.],[32.38435277 98.4573199  37.8062518  50.64494575],[ 2.29492165 55.91998169 17.40691114 21.43727774],[-0.2605732  -0.2629064   4.21409132 11.8158548 ]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[ 0.          1.20505852 33.30778788  0.        ]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[-0.4        -0.4         0.72378596 -0.83902756]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[ 0.          0.         -0.45647728 -1.1       ]
[0. 0. 0. 0.],[ 3.1703047  27.69663375  9.13039694 14.59508508],[ 0.          0.          8.27399282 -0.92307672],[-0.4        -3.92497667  6.29481437  3.07496312]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[-1.084      -2.74527834 -1.85247882 -1.74633469]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[-2.47       -2.2        -1.92610592 -5.42      ]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0.         0.         8.8110329  1.44353508],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[ 30.50553904  78.76297338  86.74798884 116.64394092],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[ 94.17564223 116.66660595 148.99079521 133.38348733],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[  6.60528695  46.42572282 126.65702806  57.98052963],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[  0.21856415  11.67326759 107.75770909  61.92756389],[0. 0. 0. 0.]
[0. 0. 0. 0.],[21.67158684 13.19881558  3.22482846 22.38308656],[ -0.56059095  12.15588774  67.64639791 123.78877667],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[-4.40555926 -4.95586314 15.5868037   1.01137597],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[-4.18       -7.54540913  6.32016221 -3.58526983],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[-1.1  0.   0.   0. ],[ 2.92726963e-02 -9.85946093e-01  8.86943776e+01  2.15350058e+01],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[-8.70240788 -4.4707      0.75086168 -0.17626023],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[-6.8991403  -8.61289368 -1.9110136  -3.52134571],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[ 55.97328867  93.25130584 117.23834594 123.44756318],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[-17.85577803 -15.56395565  92.88466457  55.56791526],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[-22.76103751 -18.56021011  69.08874982  35.16943883],[0. 0. 0. 0.],[0. 0. 0. 0.]
[23.74731659 43.01805267 91.74183388 85.35660276],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
