North,East,West,South
497.606689453125,513.6510314941406,548.2288818359375,501.92535400390625
511.5380401611328,512.9448699951172,534.3641815185547,507.2558288574219
513.8405914306641,511.4238586425781,550.7592010498047,508.34625244140625
547.7448577880859,517.0962829589844,548.6955413818359,511.7724609375
552.0180206298828,461.481201171875,526.7902374267578,512.9447937011719
465.414794921875,523.9900970458984,544.285888671875,500.5705108642578
471.2716522216797,512.1517791748047,546.0800170898438,503.1668395996094
490.5848846435547,511.15052795410156,545.593017578125,507.40306091308594
510.64764404296875,516.4046936035156,543.7979888916016,492.22698974609375
512.4862976074219,520.6605377197266,537.9044036865234,499.39422607421875
516.5426788330078,520.5510864257812,548.5569610595703,508.06932067871094
539.2665405273438,516.7001495361328,549.847900390625,502.0612335205078
555.4328460693359,499.7348175048828,528.7900085449219,516.7710571289062
460.66864013671875,515.2924652099609,544.1405944824219,492.15724182128906
481.7621154785156,515.8803405761719,526.805419921875,498.8743896484375
472.0339050292969,508.2760314941406,537.1961059570312,516.613037109375
512.0498199462891,509.4591369628906,544.6141662597656,500.5135803222656
521.3153533935547,525.965087890625,536.1967468261719,509.32762145996094
526.0167236328125,526.4293518066406,535.1867065429688,500.43263244628906
554.1822967529297,517.0037841796875,553.0689544677734,507.00413513183594
555.5691680908203,520.8622283935547,529.2495269775391,503.02235412597656
517.6068725585938,536.7218627929688,542.6897125244141,510.2580871582031
463.67311096191406,537.0801544189453,538.4663696289062,507.59800720214844
487.7269744873047,540.3070678710938,535.9200592041016,516.7940521240234
507.82984924316406,546.0803985595703,544.4478302001953,499.9460906982422
528.4157409667969,550.3935546875,550.7884521484375,507.5428924560547
515.7609405517578,554.1568298339844,553.6277313232422,511.20884704589844
552.7346343994141,548.6940307617188,552.6584625244141,492.9528045654297
554.3127746582031,527.9346160888672,529.1543579101562,493.594482421875
470.2976989746094,548.614990234375,519.0785369873047,513.5589294433594
479.18316650390625,545.4554901123047,521.0027008056641,513.5589294433594
490.05152893066406,506.4469451904297,527.3006134033203,524.6093292236328
515.5848236083984,545.6854553222656,523.6434478759766,507.5531005859375
528.5889282226562,549.0543212890625,525.5665283203125,513.2385711669922
526.8841705322266,542.0141754150391,516.6956634521484,509.92613220214844
525.1654205322266,499.18443298339844,520.1032104492188,510.8940734863281
555.3892974853516,551.2703247070312,526.6005096435547,507.5678253173828
509.7923889160156,515.4963073730469,548.7250061035156,522.8744659423828
508.60504150390625,464.18443298339844,545.3940887451172,519.1711120605469
514.2698974609375,508.6473693847656,542.2097015380859,521.3469085693359
511.66761779785156,514.6884765625,546.8726654052734,509.27781677246094
512.5399322509766,464.18443298339844,545.3565368652344,511.8275451660156
525.0439910888672,468.1950988769531,543.8228302001953,499.3898162841797
525.9056549072266,499.51295471191406,549.4717712402344,500.5705108642578
551.9833374023438,485.7619323730469,550.4971008300781,503.594482421875
489.9165344238281,474.18443298339844,547.4451446533203,520.5611267089844
500.8681182861328,468.6388244628906,548.2280578613281,511.4873809814453
520.6928100585938,496.858154296875,548.2813415527344,521.5914764404297
519.6984100341797,511.47105407714844,550.4832611083984,523.3824768066406
522.8422241210938,471.84996032714844,551.4696350097656,518.3882751464844
522.4594573974609,494.6051940917969,548.8340301513672,514.7616119384766
523.4565734863281,483.6977996826172,546.4031066894531,503.594482421875
551.7189636230469,480.6253662109375,550.2054443359375,508.9087829589844
515.6793670654297,470.25184631347656,546.9439086914062,518.2671966552734
494.3122253417969,520.632080078125,546.4567413330078,516.7683715820312
510.5260772705078,477.8563537597656,548.2318725585938,521.1835174560547
508.1207275390625,506.1325988769531,548.2941436767578,513.6769409179688
525.2983703613281,477.9174041748047,547.1549835205078,523.3815002441406
504.6931915283203,498.0718688964844,547.7906188964844,521.4810791015625
526.3007202148438,480.9973449707031,550.0944976806641,518.7549743652344
552.4990692138672,477.7025604248047,550.4486846923828,497.3094787597656
491.8162536621094,478.6388244628906,547.4029388427734,516.0690002441406
480.6328887939453,495.6056671142578,546.920166015625,511.9110107421875
479.9454345703125,521.8100128173828,545.5231781005859,518.70849609375
485.1165313720703,510.880126953125,544.4089660644531,500.85919189453125
515.0133056640625,510.6108093261719,549.3280944824219,515.5090026855469
525.8047027587891,491.0246887207031,550.5153198242188,508.84161376953125
525.1365356445312,493.53196716308594,549.8153076171875,509.6309051513672
543.1247863769531,496.8780059814453,551.1836700439453,494.445556640625
510.2537536621094,516.4447937011719,549.2996063232422,509.6278839111328
484.49278259277344,526.8240814208984,546.6136932373047,517.7082366943359
471.4357604980469,525.2232208251953,540.8301696777344,522.4750366210938
514.2875823974609,518.9923858642578,546.0849456787109,492.24766540527344
508.3761749267578,520.1645812988281,544.2933959960938,489.4897766113281
528.0020904541016,527.8739776611328,550.3313446044922,512.9111022949219
528.5982360839844,510.7501525878906,550.6680145263672,506.69834899902344
553.3233947753906,527.4185180664062,553.7363739013672,507.86866760253906
493.0579528808594,516.9869689941406,545.9084777832031,517.6349029541016
495.56224060058594,513.784912109375,548.3832702636719,515.0845031738281
495.4354553222656,520.1993865966797,539.140380859375,511.4397430419922
504.5545959472656,521.2121734619141,549.15673828125,510.68409729003906
528.1151733398438,524.6481018066406,552.7295074462891,501.4587860107422
525.0959167480469,523.3504028320312,552.4737396240234,493.594482421875
527.5911407470703,524.5209045410156,552.6290435791016,489.4897766113281
554.3298797607422,528.1911010742188,552.6122741699219,483.2468566894531
516.2797698974609,522.7705383300781,549.1633605957031,522.7991333007812
483.02809143066406,487.22576904296875,551.8439483642578,513.608642578125
485.04046630859375,519.8412628173828,553.3970184326172,522.4097290039062
511.6748962402344,521.7017974853516,550.6527404785156,506.42637634277344
527.8463439941406,525.4586486816406,552.0721130371094,512.0404205322266
528.6790924072266,525.8111877441406,552.3462677001953,498.6013946533203
529.0155029296875,526.7796478271484,551.8908996582031,511.2601776123047
555.3655700683594,527.4452972412109,553.1744384765625,515.9238739013672
469.5771484375,547.0162200927734,548.44091796875,510.6033477783203
479.91778564453125,552.7873077392578,549.6809387207031,522.1069793701172
477.71742248535156,553.3442077636719,549.6880950927734,521.2845001220703
499.718505859375,552.1157379150391,551.4697723388672,515.1588592529297
529.12841796875,536.0365295410156,552.8197631835938,488.33726501464844
521.1017150878906,549.97119140625,553.0715484619141,511.21058654785156
528.4484100341797,499.18443298339844,552.4033660888672,510.3509979248047
543.6309051513672,546.1765747070312,508.3771209716797,502.20263671875
490.91285705566406,492.2466278076172,511.05242919921875,523.2752227783203
518.8959197998047,471.6158905029297,509.98829650878906,533.4284515380859
483.51109313964844,494.3423156738281,505.0435333251953,525.6439361572266
517.5112915039062,498.0631866455078,502.91786193847656,526.3761291503906
541.6208190917969,502.162353515625,490.5766143798828,541.7783966064453
539.0518646240234,508.3791046142578,496.69264221191406,509.9388122558594
546.2262725830078,511.4731903076172,511.09637451171875,499.59202575683594
547.9732513427734,505.42100524902344,504.8884735107422,518.3000030517578
506.6921691894531,491.77732849121094,498.39202880859375,535.6126251220703
518.3545989990234,502.8920440673828,505.4311065673828,534.027099609375
494.7551574707031,506.5419921875,494.617431640625,542.7162475585938
509.2858581542969,499.0878601074219,504.81101989746094,535.6519165039062
538.8468170166016,503.301513671875,494.1988220214844,540.6683959960938
541.214599609375,480.569580078125,510.8670349121094,515.9851837158203
543.9652404785156,499.04302978515625,504.9066619873047,506.4632110595703
547.2893371582031,512.5415496826172,461.4819030761719,507.5578155517578
509.4803161621094,507.2599334716797,508.6236877441406,531.4257049560547
506.49652099609375,502.92076110839844,485.96238708496094,535.5728149414062
515.2979888916016,509.8720397949219,505.72068786621094,531.8627319335938
508.8341827392578,481.4469451904297,499.45343017578125,521.8192596435547
542.3148956298828,504.8712463378906,510.07269287109375,544.4513397216797
538.4884796142578,504.6748962402344,513.0204162597656,516.3473205566406
534.9960479736328,505.2104034423828,508.52284240722656,515.8401336669922
543.5600128173828,461.8052673339844,514.2681732177734,507.8771667480469
476.5069274902344,505.8931884765625,505.06581115722656,527.1894683837891
520.686279296875,486.16204833984375,503.83628845214844,519.6814117431641
509.6352233886719,506.0339813232422,495.4733581542969,528.2202758789062
513.0064544677734,517.0941619873047,484.0495300292969,540.0679626464844
538.0654144287109,522.7683563232422,493.7891845703125,537.9053802490234
546.6693878173828,504.1956329345703,512.2269744873047,512.9806671142578
535.1491241455078,522.3760223388672,510.3220672607422,516.2996520996094
542.7718048095703,481.4469451904297,458.5221252441406,513.1336059570312
505.9021301269531,539.6397857666016,493.0894470214844,544.6646270751953
498.83343505859375,540.7811584472656,511.5356903076172,524.4897766113281
502.37709045410156,545.3958587646484,512.7555847167969,524.4897766113281
505.9184875488281,545.7303466796875,513.4337310791016,546.0941619873047
543.9824066162109,549.4405212402344,513.0515899658203,541.8744049072266
552.3407592773438,497.512451171875,461.4819030761719,507.17137145996094
551.885009765625,525.6022644042969,463.99066162109375,499.4897766113281
547.9420013427734,514.4209899902344,511.8927917480469,520.3765411376953
505.73069763183594,536.7308044433594,492.8698425292969,509.7845764160156
497.13121032714844,535.39697265625,493.2955017089844,517.0494689941406
525.1417999267578,545.9089202880859,512.7621765136719,513.2781677246094
523.7319183349609,546.4871520996094,513.3228454589844,513.5589294433594
524.5694580078125,549.3222351074219,514.7444458007812,516.6842498779297
549.3018951416016,499.18443298339844,516.7072601318359,515.2007904052734
549.2489624023438,525.6575012207031,492.0870666503906,502.7917785644531
552.0451049804688,520.3307037353516,515.3349151611328,507.05299377441406
509.6012268066406,544.3036956787109,514.7466125488281,493.034423828125
497.8316192626953,545.6166687011719,506.5279235839844,505.90330505371094
511.01080322265625,545.8549652099609,514.0108032226562,503.594482421875
523.5905914306641,547.5460662841797,495.41064453125,511.3464050292969
506.5868835449219,548.7381896972656,514.7216949462891,499.4897766113281
524.517333984375,548.3729705810547,461.4819030761719,515.1349945068359
552.3344879150391,551.4306488037109,479.7660827636719,514.0468597412109
548.6192016601562,526.3369140625,482.2606658935547,514.9611663818359
512.3085327148438,547.4421081542969,512.0720520019531,517.7354888916016
502.9739074707031,541.7082824707031,482.6076202392578,509.20130920410156
508.77325439453125,542.2074584960938,485.47303771972656,520.0396728515625
520.4853057861328,544.5641021728516,516.8168029785156,509.6944580078125
511.9400939941406,546.6689300537109,514.7208251953125,503.594482421875
524.6865539550781,550.6794281005859,480.5684051513672,511.9834442138672
525.6311187744141,550.4732666015625,466.8746337890625,498.6407470703125
552.0982818603516,551.9084167480469,461.4819030761719,520.4779663085938
510.45249938964844,511.1347198486328,502.8993835449219,542.4048156738281
504.23350524902344,507.81591796875,517.7129516601562,538.4884338378906
513.9267730712891,510.5836486816406,510.1627197265625,537.7999114990234
513.1155548095703,498.7069854736328,514.7429504394531,534.9333343505859
543.0242156982422,512.8566741943359,483.22755432128906,540.5701751708984
539.935791015625,515.6136627197266,498.4857177734375,499.3621063232422
547.8240966796875,512.4293823242188,486.0290069580078,511.6055908203125
546.7742614746094,485.10960388183594,519.9172058105469,518.5481567382812
494.0746154785156,481.4469451904297,485.9954071044922,526.0582275390625
498.5600280761719,480.16737365722656,489.7282409667969,542.3714599609375
489.5490417480469,471.4469451904297,485.0133361816406,535.6035003662109
516.5299530029297,482.0105895996094,479.1116485595703,544.1115570068359
527.4779815673828,478.06805419921875,496.6839904785156,543.5559387207031
545.5070648193359,508.57061767578125,487.1298370361328,520.9712371826172
545.1016235351562,481.96337890625,482.1520233154297,519.2372283935547
538.7281494140625,505.2384033203125,490.2418975830078,514.5983276367188
494.44752502441406,503.9435729980469,501.0965118408203,535.3026580810547
482.0301208496094,474.18443298339844,504.60292053222656,540.8354187011719
506.2417449951172,506.4987335205078,497.3814239501953,536.4175415039062
516.4992980957031,500.04156494140625,500.0066375732422,529.3479766845703
543.2404937744141,503.64471435546875,486.1894073486328,528.594482421875
546.2778930664062,505.74122619628906,487.841064453125,519.6047058105469
544.8548583984375,521.1078948974609,473.3282012939453,517.3068237304688
545.6600494384766,519.0842437744141,488.5265197753906,512.5746154785156
508.6570587158203,499.28662109375,497.5713348388672,536.7331085205078
495.6945343017578,515.3328857421875,496.4656219482422,535.7620239257812
507.67926025390625,519.2909240722656,498.062744140625,538.9652404785156
517.564697265625,514.5204620361328,493.71063232421875,538.7395172119141
545.8827972412109,474.18443298339844,481.5845642089844,528.3345489501953
546.345947265625,520.4859924316406,494.43995666503906,507.1761779785156
544.4488677978516,496.63995361328125,489.8660125732422,514.8684539794922
547.9399719238281,523.0727996826172,485.17547607421875,515.001708984375
490.79307556152344,522.4160003662109,502.4600524902344,543.6018676757812
485.7699279785156,543.2178039550781,491.5506591796875,537.6888427734375
506.4967041015625,544.9498291015625,463.99066162109375,541.4664001464844
518.9068145751953,537.9004669189453,500.03282165527344,536.5608673095703
549.2421264648438,546.7767181396484,476.20726013183594,539.9024658203125
551.2499694824219,525.1628723144531,496.0405578613281,518.8515167236328
549.4241790771484,525.1901550292969,492.76429748535156,501.50079345703125
545.4639587402344,487.22576904296875,482.6176452636719,519.2020111083984
511.7318420410156,541.5040130615234,505.3862609863281,519.1141510009766
476.82740783691406,538.5440979003906,461.4819030761719,508.11663818359375
501.620849609375,539.6744842529297,493.273193359375,511.76148986816406
518.4984588623047,544.1404113769531,496.9403839111328,520.3809356689453
513.2977905273438,544.1288299560547,483.44215393066406,524.5106201171875
551.5426940917969,551.6241455078125,463.99066162109375,518.1440582275391
551.5586090087891,525.2228088378906,496.7193145751953,503.594482421875
536.6987609863281,524.4489288330078,475.5225067138672,509.11021423339844
499.4238739013672,537.2584533691406,503.4732360839844,516.9703521728516
490.5412292480469,547.2019500732422,492.56610107421875,511.29876708984375
493.98731994628906,545.5929412841797,461.4819030761719,516.7059478759766
522.9132843017578,547.3584289550781,497.1398468017578,510.56756591796875
525.5395965576172,544.9537506103516,491.8019714355469,514.6758880615234
513.0657196044922,496.481201171875,497.07847595214844,514.6985168457031
551.6846008300781,549.3806762695312,497.4441833496094,511.23712158203125
549.6728210449219,525.1514892578125,461.4819030761719,503.594482421875
502.46372985839844,546.0463104248047,513.3867645263672,522.3505554199219
479.049560546875,536.5103607177734,491.95314025878906,517.071533203125
507.4788513183594,546.7691802978516,485.115966796875,514.1645965576172
488.4554443359375,542.2518005371094,499.3806610107422,521.0499420166016
508.4492645263672,550.5735626220703,484.2178955078125,510.79888916015625
524.2849884033203,547.3146362304688,463.99066162109375,516.1312255859375
525.3004913330078,548.1869659423828,468.4376220703125,517.2213897705078
548.5194702148438,550.0229949951172,477.9134826660156,493.2468566894531
490.36241149902344,477.22576904296875,501.6126708984375,526.7559204101562
513.6198883056641,483.27857971191406,498.76402282714844,537.2487945556641
500.3136749267578,480.77931213378906,517.1895751953125,533.0612335205078
508.2906036376953,493.3011779785156,516.2255096435547,533.9878997802734
540.5411529541016,512.6556701660156,468.5221252441406,537.2505950927734
544.2841033935547,515.5480194091797,514.0070343017578,520.7772674560547
533.7870025634766,486.87281799316406,468.5221252441406,511.42347717285156
540.4319915771484,506.20216369628906,501.35430908203125,522.9132995605469
475.7541961669922,507.45704650878906,510.5334930419922,537.3522491455078
502.6608123779297,472.0626678466797,498.0791015625,538.0130767822266
502.32887268066406,494.62098693847656,513.6988067626953,537.6674041748047
515.7811431884766,461.481201171875,517.4124145507812,536.3925628662109
545.0076446533203,484.51841735839844,471.4819030761719,540.4629821777344
544.7083587646484,497.5982208251953,506.4881134033203,509.6184387207031
546.5075378417969,471.4469451904297,496.43556213378906,498.73558044433594
544.7294158935547,488.6363525390625,488.54624938964844,517.637451171875
506.60736083984375,507.7682189941406,518.4276885986328,526.8445739746094
495.4883270263672,492.6552276611328,511.74708557128906,537.6163330078125
504.43931579589844,511.8065948486328,493.42372131347656,543.3911437988281
506.3440399169922,500.4022674560547,485.4069366455078,528.2968139648438
542.1197204589844,495.9644470214844,500.9482727050781,544.2331390380859
540.5414428710938,489.62550354003906,490.3873748779297,520.6891937255859
544.1952819824219,482.7347106933594,482.72125244140625,511.1014709472656
547.3770904541016,494.9889373779297,510.2445526123047,498.02687072753906
474.58631896972656,510.48687744140625,482.34373474121094,523.1398620605469
502.1944122314453,491.9173583984375,510.2219696044922,521.1321716308594
506.9525146484375,519.0017242431641,475.54273986816406,536.2843322753906
521.2503204345703,507.2298583984375,483.54368591308594,532.9393005371094
545.3419799804688,522.1273498535156,482.68910217285156,538.5589294433594
526.3553619384766,492.9861297607422,477.9134826660156,497.58518981933594
551.2621612548828,507.96929931640625,484.3563537597656,511.2478942871094
544.5125122070312,523.4354400634766,494.00608825683594,517.1285247802734
512.7204742431641,547.1093902587891,517.9813079833984,538.0716247558594
485.83648681640625,539.1014099121094,521.1076354980469,536.8744506835938
485.9590148925781,538.7287902832031,495.47198486328125,544.9152221679688
522.3948974609375,545.3706970214844,499.5493927001953,541.3315124511719
548.8508148193359,550.6974945068359,458.5221252441406,536.977783203125
545.2389678955078,515.2199249267578,487.97129821777344,517.7630310058594
551.9848175048828,523.5386505126953,468.18824768066406,514.2549438476562
548.6899566650391,523.77197265625,458.5221252441406,514.8841552734375
512.7154693603516,522.9728088378906,508.16835021972656,516.9732971191406
485.0910949707031,541.1499938964844,503.08509826660156,518.5102691650391
469.16456604003906,536.6409149169922,495.7509307861328,508.6749572753906
504.0324249267578,550.1936187744141,480.49913024902344,499.89161682128906
515.0250244140625,550.3992156982422,486.013671875,518.6436462402344
549.9154052734375,551.7198028564453,458.5221252441406,520.9221038818359
550.1519775390625,525.9368133544922,500.6135559082031,496.5883026123047
549.0899658203125,520.1142425537109,503.0681457519531,520.5265808105469
509.78594970703125,528.8119506835938,506.4326171875,491.77638244628906
484.88124084472656,543.4098968505859,502.17236328125,514.3232879638672
496.2594909667969,546.7388305664062,496.57362365722656,514.4696044921875
514.4803619384766,527.3183288574219,492.6145782470703,499.4897766113281
514.7759094238281,550.070556640625,480.87213134765625,521.2246704101562
524.3025360107422,548.5811614990234,496.9306640625,515.5474700927734
552.1252136230469,549.8182373046875,498.95709228515625,509.5497589111328
550.3655548095703,524.5981140136719,474.52867126464844,518.2530059814453
511.6913757324219,545.4185180664062,499.76170349121094,517.1836547851562
493.11077880859375,546.9518280029297,489.1116485595703,513.5589294433594
490.4851837158203,542.2675170898438,508.5271453857422,517.0511932373047
524.97265625,552.1952819824219,500.5546112060547,511.0395202636719
523.646240234375,543.5951995849609,461.4819030761719,518.9564208984375
522.8591918945312,549.8318481445312,479.26206970214844,504.6028289794922
507.751220703125,551.5854187011719,504.49818420410156,515.7651214599609
551.3860168457031,550.8750762939453,485.16481018066406,501.6343688964844
505.0231628417969,503.47418212890625,506.92462158203125,525.1961517333984
514.2713775634766,497.85308837890625,513.5007476806641,536.6169281005859
498.9647674560547,497.15968322753906,488.2760925292969,521.0493621826172
513.8313903808594,499.72547912597656,503.7252655029297,543.6515197753906
545.8903656005859,508.17303466796875,520.0506439208984,541.4856719970703
542.9880676269531,514.0917205810547,519.8879089355469,504.4908752441406
547.1246185302734,514.2400512695312,473.99066162109375,517.4112548828125
539.2880096435547,509.8283386230469,525.7231292724609,512.5384368896484
491.3047332763672,495.54075622558594,485.8343811035156,528.4521331787109
474.54820251464844,464.18443298339844,488.942138671875,536.0919799804688
506.0703430175781,480.0881042480469,501.80531311035156,537.9620208740234
503.3560791015625,472.9455871582031,495.26947021484375,522.4833526611328
542.2991638183594,491.5260925292969,511.5382995605469,535.3894348144531
543.2783203125,494.63780212402344,500.01312255859375,518.6106414794922
545.1567993164062,491.14002990722656,518.1025695800781,516.0655517578125
546.4298400878906,496.0044860839844,495.083251953125,513.5589294433594
507.14247131347656,503.4386901855469,495.3958282470703,531.3444213867188
504.07276916503906,487.7341003417969,516.0281829833984,531.4770965576172
494.2834777832031,507.8846130371094,519.8294982910156,533.2336273193359
515.8570861816406,493.8220672607422,521.9235382080078,541.4502716064453
539.1334686279297,461.481201171875,516.3932952880859,545.2378387451172
529.0784454345703,498.4256286621094,520.699462890625,514.9490356445312
547.4452209472656,492.4320068359375,515.8791961669922,493.6974334716797
546.19921875,498.054443359375,519.8120422363281,513.8226165771484
507.97474670410156,503.9668731689453,507.9712219238281,537.3226928710938
475.6674041748047,493.83319091796875,512.1618347167969,528.6402740478516
481.55079650878906,502.5094299316406,505.54539489746094,513.8277893066406
502.7167053222656,501.58648681640625,508.46534729003906,536.9288940429688
544.9489135742188,511.15541076660156,494.97389221191406,546.6314086914062
544.2534332275391,515.8617401123047,515.6360778808594,521.4265747070312
543.9043426513672,513.4667358398438,514.7563781738281,512.25537109375
548.2389831542969,510.588623046875,497.86456298828125,514.7150115966797
482.44415283203125,545.0542449951172,515.0366821289062,540.5128784179688
490.4425506591797,543.4508819580078,513.4936828613281,532.9756774902344
508.5631866455078,545.2429046630859,520.5940399169922,541.9861602783203
512.9609222412109,546.7501678466797,458.5221252441406,539.3604736328125
550.4201202392578,544.0337219238281,517.6733093261719,549.3260498046875
549.6269226074219,524.1951293945312,463.99066162109375,526.3093719482422
551.3841552734375,520.6268768310547,510.8035430908203,516.5431365966797
549.7047119140625,524.1864471435547,515.1385498046875,516.3883056640625
510.6474151611328,541.2573699951172,504.11473083496094,520.2483825683594
482.42962646484375,542.6043701171875,503.5591125488281,502.75547790527344
511.45098876953125,545.3367767333984,513.3636779785156,513.5589294433594
514.5449676513672,546.1028442382812,508.6932830810547,517.2394561767578
526.6768188476562,550.2544403076172,501.4720001220703,520.1193542480469
549.9210968017578,550.2221374511719,515.2507476806641,518.2982330322266
549.8294830322266,525.3696594238281,501.41712951660156,512.2099456787109
548.4654388427734,525.5973205566406,511.57667541503906,517.3851928710938
488.8598327636719,545.2468872070312,519.3272094726562,506.3607635498047
489.9968719482422,533.6262664794922,505.6874237060547,505.8527374267578
471.49957275390625,546.7954864501953,525.5950622558594,502.5167999267578
514.1869506835938,532.7847442626953,513.7895202636719,516.3956146240234
525.6285858154297,548.1457214355469,509.2724151611328,522.5615234375
516.0045623779297,551.3314514160156,504.27777099609375,512.9996643066406
552.4411926269531,534.1618957519531,519.1326141357422,514.7848205566406
551.9355926513672,520.1097717285156,501.7803649902344,517.5200805664062
512.2530059814453,548.9855499267578,522.6380767822266,519.1595306396484
487.1103973388672,545.7172546386719,515.0365142822266,516.7940521240234
510.072998046875,544.5230712890625,487.9134826660156,516.5144348144531
508.9421844482422,549.8755645751953,485.8864288330078,516.6092376708984
524.6448669433594,549.5216522216797,504.11317443847656,515.7240295410156
521.8848266601562,530.7081451416016,479.6355285644531,517.5158538818359
527.3273620605469,548.4502410888672,463.99066162109375,519.7369995117188
552.08203125,550.4259796142578,518.566162109375,516.9384155273438
512.8140258789062,505.0409240722656,544.9949035644531,537.2525787353516
490.8382568359375,494.9676513671875,532.7918395996094,541.0264129638672
507.57740783691406,510.6720428466797,542.1067962646484,538.4470977783203
503.17417907714844,511.48277282714844,545.6114959716797,542.2887878417969
550.1616363525391,460.25184631347656,551.1996002197266,544.5539245605469
551.3253479003906,506.5851745605469,526.0907440185547,516.8473510742188
546.0362243652344,509.9606170654297,524.3198089599609,521.4217071533203
551.7861022949219,464.18443298339844,517.3342590332031,515.3845825195312
509.67283630371094,505.3476104736328,545.1391906738281,542.6917877197266
491.03033447265625,496.246826171875,547.0281982421875,538.4146881103516
522.6478576660156,470.569580078125,547.0800170898438,539.6329498291016
518.076171875,488.5609588623047,545.9219360351562,534.9147796630859
551.6530151367188,478.2240295410156,551.0133819580078,546.7336883544922
550.48193359375,495.78672790527344,525.4687652587891,508.2701416015625
551.0294036865234,478.9638366699219,516.1535034179688,514.5856628417969
551.0798645019531,477.07513427734375,513.3684997558594,520.2750701904297
511.6545104980469,516.3132629394531,547.1067962646484,541.2503509521484
487.39808654785156,505.1184539794922,547.5852203369141,540.3097381591797
490.151123046875,483.9295349121094,547.9582366943359,539.0518493652344
522.1023712158203,497.0500793457031,524.0505523681641,538.7594146728516
544.6029205322266,465.01487731933594,545.8307189941406,545.9946136474609
547.0860595703125,495.1748504638672,527.7249145507812,519.0719909667969
549.6095886230469,493.7489776611328,523.2277679443359,517.7237854003906
549.0690155029297,468.6388244628906,520.2807464599609,506.03965759277344
508.24351501464844,487.22576904296875,537.0823669433594,536.2578887939453
465.414794921875,506.93829345703125,546.4086761474609,530.3885498046875
505.7941589355469,520.8207244873047,545.2826232910156,534.7778625488281
492.2319641113281,507.2179870605469,548.9256896972656,543.3256530761719
553.1653594970703,505.6028747558594,544.1850738525391,538.5589294433594
550.8921661376953,510.98414611816406,526.30712890625,513.5589294433594
549.8835144042969,504.989501953125,527.6361999511719,514.1645965576172
551.5610198974609,481.92529296875,524.9259643554688,512.8933563232422
512.3516235351562,499.18443298339844,549.1672668457031,528.9993591308594
460.66864013671875,548.2545013427734,542.0856018066406,545.8393707275391
503.718017578125,551.6794738769531,550.5392150878906,539.5932922363281
510.98765563964844,549.0188293457031,548.0922698974609,541.8089294433594
495.97283935546875,493.9637908935547,498.40086364746094,505.2963409423828
550.1018676757812,515.9751281738281,512.1384582519531,504.1728210449219
554.0077819824219,511.3740997314453,517.8126525878906,509.92286682128906
552.1938781738281,517.1850891113281,504.26564025878906,486.7019348144531
511.9342041015625,544.6699066162109,519.0556488037109,518.9758758544922
483.7349090576172,548.3991546630859,518.8038482666016,471.2811279296875
494.88230895996094,549.0016937255859,506.37579345703125,503.594482421875
504.0233154296875,547.7837371826172,518.5121917724609,521.5554656982422
517.6502685546875,549.2380065917969,511.5001220703125,509.62889099121094
555.0477905273438,533.5780487060547,509.37083435058594,511.8513488769531
539.2136077880859,517.3449249267578,511.5240173339844,493.594482421875
554.74560546875,528.1756439208984,518.5973510742188,481.69390869140625
509.8387145996094,546.8004913330078,522.4786987304688,507.4993438720703
480.6403350830078,543.9111175537109,522.9930877685547,512.9723358154297
482.8280944824219,545.2581176757812,517.6433258056641,522.8427581787109
511.2101593017578,546.966796875,526.584228515625,524.2190856933594
517.0967254638672,550.3758392333984,463.99066162109375,510.5004425048828
526.3603973388672,550.0703582763672,504.4253845214844,508.24755859375
549.2045593261719,550.5654296875,518.9599761962891,507.72137451171875
554.4870910644531,527.6150665283203,517.7301940917969,465.0562438964844
512.2132415771484,547.1739807128906,524.141357421875,516.0005645751953
489.53526306152344,545.8527526855469,524.8348083496094,519.7866668701172
474.8081970214844,547.7184753417969,525.1924285888672,496.5552978515625
515.1338348388672,546.4778747558594,519.7912750244141,512.7236022949219
492.3673858642578,544.7171783447266,515.3621368408203,504.9488220214844
524.2145538330078,543.7862854003906,516.9602203369141,503.5589294433594
525.6830749511719,548.6232452392578,517.9982299804688,508.0237274169922
553.6952514648438,552.0854797363281,519.8076782226562,505.58033752441406
510.6055603027344,492.20704650878906,547.2329559326172,517.5499114990234
490.5220642089844,510.26954650878906,546.201171875,510.3415069580078
508.9144592285156,512.5296020507812,542.3901062011719,512.2002258300781
518.746337890625,511.4368133544922,545.3430328369141,519.5933532714844
521.0207366943359,490.59136962890625,548.2025604248047,515.2483520507812
548.6415252685547,515.9806518554688,541.78759765625,518.4492645263672
552.6506195068359,516.8068389892578,524.4882507324219,520.4251403808594
550.27490234375,460.25184631347656,525.1463165283203,520.2372283935547
510.94781494140625,485.0509338378906,544.1095886230469,510.5873107910156
495.67686462402344,464.18443298339844,546.7435455322266,516.5755004882812
470.66864013671875,492.2537841796875,546.4749145507812,503.2877502441406
521.3565826416016,493.89219665527344,532.9806518554688,520.6034240722656
524.3280029296875,472.0701599121094,547.8682708740234,524.6882019042969
551.2947845458984,499.9502410888672,551.8688201904297,523.4875183105469
552.1096038818359,469.607666015625,515.5540161132812,520.0201721191406
549.3005981445312,486.6126251220703,523.8069915771484,517.6188659667969
496.4044952392578,519.1412200927734,546.9294281005859,511.9531707763672
483.2024383544922,471.481201171875,542.9715423583984,513.3095245361328
490.75062561035156,497.1468811035156,550.1698303222656,515.2554168701172
501.77024841308594,497.04405212402344,550.2421264648438,515.7582550048828
