Lane 0;Lane 1;Lane 2;Lane 3;;;;;;;;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
200;98.99998799;-3.33E-07;98.99991733;;;00000000;;;00;00;;;;;
199.9999999;98.9999957;98.99999825;-4.02E-07;;;00000000;;;00;00;;;;;
199.9999993;98.9998301;98.99980096;-8.61E-05;;;00000000;;;00;00;;;;;
98.99957814;-0.020785276;98.99775192;199.9999668;;;00000000;;;00;00;;;;;
98.99999895;98.9999994;200;-2.08E-05;;;00000000;;;00;00;;;;;
-0.0001846;98.99866013;98.99911109;199.9999999;;;00000000;;;00;00;;;;;
199.9991374;-0.085666304;97.45304203;98.97901527;;;00000000;;;00;00;;;;;
-0.417480313;92.52959876;199.9999963;96.8939667;;;00000000;;;00;00;;;;;
98.99997661;98.99984153;-6.01E-06;200;;;00000000;;;00;00;;;;;
199.9999957;-0.000614131;98.86892765;98.99673798;;;00000000;;;00;00;;;;;
96.27418914;96.40675127;199.9999972;-0.862714094;;;00000000;;;00;00;;;;;
86.47327986;49.49997784;-10.26176908;199.999987;;;00000000;;;00;00;;;;;
98.9941026;98.99984117;-0.002256062;199.9999989;;;00000000;;;00;00;;;;;
-1.653125896;199.9999824;98.3961287;93.74828878;;;00000000;;;00;00;;;;;
81.92929826;199.9999741;93.07895746;-2.36038268;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
98.99999777;-0.000181793;98.99999528;200;;;00000000;;;00;00;;;;;
98.99996208;-0.007082078;98.99979096;199.9999989;;;00000000;;;00;00;;;;;
-0.002382303;98.99603117;199.9999997;98.87525949;;;00000000;;;00;00;;;;;
98.57211179;-0.522493041;86.58441686;199.9999982;;;00000000;;;00;00;;;;;
-0.001596263;98.99985894;199.9999997;98.99902065;;;00000000;;;00;00;;;;;
199.9999998;95.85606484;98.90324354;-0.000467196;;;00000000;;;00;00;;;;;
-1.766842863;199.9999925;97.42746305;97.08914287;;;00000000;;;00;00;;;;;
49.49926723;-50;86.59258778;199.9999238;;;00000000;;;00;00;;;;;
199.9999991;-0.10276044;98.80561226;98.92734528;;;00000000;;;00;00;;;;;
73.54313491;96.22791858;199.9999892;-0.306581764;;;00000000;;;00;00;;;;;
86.56524242;199.9997784;95.19258613;-1.612274498;;;00000000;;;00;00;;;;;
92.81227461;-7.857361062;49.43411406;199.558939;;;00000000;;;00;00;;;;;
98.61216302;199.9965521;-0.197503679;85.61098885;;;00000000;;;00;00;;;;;
199.9999911;91.99898129;95.88574018;-24.2189463;;;00000000;;;00;00;;;;;
49.49982122;74.05919858;-3.88265163;199.9989743;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
-8.64E-05;199.9999989;98.99558372;98.99986203;;;00000000;;;00;00;;;;;
98.9716459;199.9999985;-0.374617341;98.5167562;;;00000000;;;00;00;;;;;
98.33458187;-0.289607313;98.00680681;199.9999726;;;00000000;;;00;00;;;;;
92.25863525;-6.791510072;199.9998037;97.57914019;;;00000000;;;00;00;;;;;
98.99345183;-0.019887476;98.98928754;199.9999923;;;00000000;;;00;00;;;;;
